discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,year,location,season
Weightlifting,60kg onetwo hand 3 events featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alfred-schmidt,Alfred SCHMIDT,Estonia,EE,EST,1920,Antwerp,Winter
Weightlifting,60kg onetwo hand 3 events featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/eugene-ryther,Eugène RYTHER,Switzerland,CH,SUI,1920,Antwerp,Winter
Weightlifting,75  825kg onetwo hand 3 e lightheavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ernest-cadine,Ernest CADINE,France,FR,FRA,1920,Antwerp,Winter
Weightlifting,75  825kg onetwo hand 3 e lightheavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/fritz-hunenberger,Fritz HÜNENBERGER,Switzerland,CH,SUI,1920,Antwerp,Winter
Weightlifting,75  825kg onetwo hand 3 e lightheavyweight men,Men,BRONZE,Athlete,,,Erik Pettersson,Sweden,SE,SWE,1920,Antwerp,Winter
Weightlifting,825kg onetwo hand 3 events heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/filippo-bottino,Filippo BOTTINO,Italy,IT,ITA,1920,Antwerp,Winter
Weightlifting,825kg onetwo hand 3 events heavyweight men,Men,SILVER,Athlete,,,Jos Alzin,Luxembourg,LU,LUX,1920,Antwerp,Winter
Weightlifting,825kg onetwo hand 3 events heavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/louis-bernot,Louis BERNOT,France,FR,FRA,1920,Antwerp,Winter
Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alfred-neuland,Alfred NEULAND,Estonia,EE,EST,1920,Antwerp,Winter
Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/louis-williquet,Louis WILLIQUET,Belgium,BE,BEL,1920,Antwerp,Winter
Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/georges-florimond-rooms,Georges Florimond ROOMS,Belgium,BE,BEL,1920,Antwerp,Winter
Ice Hockey,ice hockey men,Men,GOLD,GameTeam,Canada team,,,Canada,CA,CAN,1920,Antwerp,Winter
Ice Hockey,ice hockey men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA,1920,Antwerp,Winter
Ice Hockey,ice hockey men,Men,BRONZE,GameTeam,Czechoslovakia team,,,Czechoslovakia,CSHH,TCH,1920,Antwerp,Winter
Gymnastics Artistic,individual all-round men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/giorgio-zampori,Giorgio ZAMPORI,Italy,IT,ITA,1920,Antwerp,Winter
Gymnastics Artistic,individual all-round men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/marcos-torres,Marcos TORRES,France,FR,FRA,1920,Antwerp,Winter
Gymnastics Artistic,individual all-round men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jean-gounot,Jean GOUNOT,France,FR,FRA,1920,Antwerp,Winter
Gymnastics Artistic,team free system men,Men,GOLD,GameTeam,Denmark team,,,Denmark,DK,DEN,1920,Antwerp,Winter
Gymnastics Artistic,team free system men,Men,SILVER,GameTeam,Norway team,,,Norway,NO,NOR,1920,Antwerp,Winter
Gymnastics Artistic,team competition men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,1920,Antwerp,Winter
Gymnastics Artistic,team competition men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL,1920,Antwerp,Winter
Gymnastics Artistic,team competition men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA,1920,Antwerp,Winter
Gymnastics Artistic,team Swedish system men,Men,GOLD,GameTeam,Sweden team,,,Sweden,SE,SWE,1920,Antwerp,Winter
Gymnastics Artistic,team Swedish system men,Men,SILVER,GameTeam,Denmark team,,,Denmark,DK,DEN,1920,Antwerp,Winter
Gymnastics Artistic,team Swedish system men,Men,BRONZE,GameTeam,Belgium team,,,Belgium,BE,BEL,1920,Antwerp,Winter
Athletics,cross country individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,cross country individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/erik-backman,Erik BACKMAN,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,cross country individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/heikki-liimatainen,Heikki LIIMATAINEN,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,56lb weight throw 254kg men,Men,GOLD,Athlete,,,Pat McDonald,United States of America,US,USA,1920,Antwerp,Winter
Athletics,56lb weight throw 254kg men,Men,SILVER,Athlete,,,Paddy Ryan,United States of America,US,USA,1920,Antwerp,Winter
Athletics,56lb weight throw 254kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/carl-johan-lind,Carl Johan LIND,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,pentathlon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/eero-reino-lehtonen,Eero Reino LEHTONEN,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,pentathlon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/everett-lewis-bradley,Everett Lewis BRADLEY,United States of America,US,USA,1920,Antwerp,Winter
Athletics,pentathlon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hugo-jalmari-lahtinen,Hugo Jalmari LAHTINEN,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,shot put men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/frans-wilhelmi-porhola,Frans Wilhelmi PÖRHÖLÄ,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,shot put men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/elmer-konstantin-niklander,Elmer Konstantin NIKLANDER,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,shot put men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harry-liversedge,Harry LIVERSEDGE,United States of America,US,USA,1920,Antwerp,Winter
Athletics,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/elmer-konstantin-niklander,Elmer Konstantin NIKLANDER,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,discus throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/armas-rudolf-taipale,Armas Rudolf TAIPALE,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/augustus-pope,Augustus POPE,United States of America,US,USA,1920,Antwerp,Winter
Athletics,400m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/frank-loomis,Frank LOOMIS,United States of America,US,USA,1920,Antwerp,Winter
Athletics,400m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-kelley-norton,John Kelley NORTON,United States of America,US,USA,1920,Antwerp,Winter
Athletics,400m hurdles men,Men,BRONZE,Athlete,,,Gus Desch,United States of America,US,USA,1920,Antwerp,Winter
Athletics,hammer throw men,Men,GOLD,Athlete,,,Paddy Ryan,United States of America,US,USA,1920,Antwerp,Winter
Athletics,hammer throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/carl-johan-lind,Carl Johan LIND,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,hammer throw men,Men,BRONZE,Athlete,,,Basil Bennett,United States of America,US,USA,1920,Antwerp,Winter
Athletics,javelin throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jonni-myyra,Jonni MYYRÄ,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,javelin throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/urho-pellervo-peltonen,Urho Pellervo PELTONEN,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,javelin throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/paavo-johansson,Paavo JOHANSSON,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,4x100m relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA,1920,Antwerp,Winter
Athletics,4x100m relay men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,1920,Antwerp,Winter
Athletics,4x100m relay men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/joseph-guillemot,Joseph GUILLEMOT,France,FR,FRA,1920,Antwerp,Winter
Athletics,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/erik-backman,Erik BACKMAN,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,triple jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vilho-immanuel-tuulos,Vilho Immanuel TUULOS,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,triple jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/folke-jansson,Folke JANSSON,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,triple jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/erik-almlof,Erik ALMLÖF,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,cross country team men,Men,GOLD,GameTeam,Finland team,,,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,cross country team men,Men,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,cross country team men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,200m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/allen-woodring,Allen WOODRING,United States of America,US,USA,1920,Antwerp,Winter
Athletics,200m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/charles-paddock,Charles PADDOCK,United States of America,US,USA,1920,Antwerp,Winter
Athletics,200m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harry-edward,Harry EDWARD,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,800m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/albert-hill,Albert HILL,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,800m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/earl-eby,Earl EBY,United States of America,US,USA,1920,Antwerp,Winter
Athletics,800m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bevil-gordon-d-urban-rudd,Bevil Gordon D'Urban RUDD,South Africa,ZA,RSA,1920,Antwerp,Winter
Athletics,400m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bevil-gordon-d-urban-rudd,Bevil Gordon D'Urban RUDD,South Africa,ZA,RSA,1920,Antwerp,Winter
Athletics,400m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/guy-montagu-butler,Guy Montagu BUTLER,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,400m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nils-engdahl,Nils ENGDAHL,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,marathon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/hannes-kolehmainen,Hannes KOLEHMAINEN,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,marathon men,Men,SILVER,Athlete,,,Jüri Lossman,Estonia,EE,EST,1920,Antwerp,Winter
Athletics,marathon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/valerio-arri,Valerio ARRI,Italy,IT,ITA,1920,Antwerp,Winter
Athletics,100m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/charles-paddock,Charles PADDOCK,United States of America,US,USA,1920,Antwerp,Winter
Athletics,100m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/morris-kirksey,Morris KIRKSEY,United States of America,US,USA,1920,Antwerp,Winter
Athletics,100m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harry-edward,Harry EDWARD,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/albert-hill,Albert HILL,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/philip-john-noel-baker,Philip John NOEL-BAKER,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/marion-lawrence-shields,Marion Lawrence SHIELDS,United States of America,US,USA,1920,Antwerp,Winter
Athletics,3000m team men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA,1920,Antwerp,Winter
Athletics,3000m team men,Men,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,3000m team men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,long jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/r-william-e-petersson,R. William E. PETERSSON,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,long jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/carl-johnson,Carl JOHNSON,United States of America,US,USA,1920,Antwerp,Winter
Athletics,long jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/erik-abrahamsson,Erik ABRAHAMSSON,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,10000m walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ugo-frigerio,Ugo FRIGERIO,Italy,IT,ITA,1920,Antwerp,Winter
Athletics,10000m walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/joseph-pearman,Joseph PEARMAN,United States of America,US,USA,1920,Antwerp,Winter
Athletics,10000m walk men,Men,BRONZE,Athlete,,,Charlie Gunn,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,110m hurdles men,Men,GOLD,Athlete,,,Tommy Thomson,Canada,CA,CAN,1920,Antwerp,Winter
Athletics,110m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/harold-barron,Harold BARRON,United States of America,US,USA,1920,Antwerp,Winter
Athletics,110m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/frederick-murray,Frederick MURRAY,United States of America,US,USA,1920,Antwerp,Winter
Athletics,3000m walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ugo-frigerio,Ugo FRIGERIO,Italy,IT,ITA,1920,Antwerp,Winter
Athletics,3000m walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/george-parker,George PARKER,Australia,AU,AUS,1920,Antwerp,Winter
Athletics,3000m walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/richard-frederick-remer,Richard Frederick REMER,United States of America,US,USA,1920,Antwerp,Winter
Athletics,3000m steeplechase men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/percy-hodge,Percy HODGE,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,3000m steeplechase men,Men,SILVER,Athlete,,,Pat Flynn,United States of America,US,USA,1920,Antwerp,Winter
Athletics,3000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ernesto-ambrosini,Ernesto AMBROSINI,Italy,IT,ITA,1920,Antwerp,Winter
Athletics,pole vault men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/frank-foss,Frank FOSS,United States of America,US,USA,1920,Antwerp,Winter
Athletics,pole vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/henry-petersen,Henry PETERSEN,Denmark,DK,DEN,1920,Antwerp,Winter
Athletics,pole vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/edwin-myers,Edwin MYERS,United States of America,US,USA,1920,Antwerp,Winter
Athletics,4x400m relay men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,4x400m relay men,Men,SILVER,GameTeam,South Africa team,,,South Africa,ZA,RSA,1920,Antwerp,Winter
Athletics,4x400m relay men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA,1920,Antwerp,Winter
Athletics,10000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,Finland,FI,FIN,1920,Antwerp,Winter
Athletics,10000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/joseph-guillemot,Joseph GUILLEMOT,France,FR,FRA,1920,Antwerp,Winter
Athletics,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/james-wilson,James WILSON,Great Britain,GB,GBR,1920,Antwerp,Winter
Athletics,high jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/richmond-landon,Richmond LANDON,United States of America,US,USA,1920,Antwerp,Winter
Athletics,high jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/harold-muller,Harold MULLER,United States of America,US,USA,1920,Antwerp,Winter
Athletics,high jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bo-ekelund,Bo EKELUND,Sweden,SE,SWE,1920,Antwerp,Winter
Athletics,decathlon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/helge-andreas-løvland,Helge Andreas LØVLAND,Norway,NO,NOR,1920,Antwerp,Winter
Athletics,decathlon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/brutus-kerr-hamilton,Brutus Kerr HAMILTON,United States of America,US,USA,1920,Antwerp,Winter
Athletics,decathlon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bertil-ohlson,Bertil OHLSON,Sweden,SE,SWE,1920,Antwerp,Winter
Equestrian Dressage,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/janne-lundblad,Janne LUNDBLAD,Sweden,SE,SWE,1920,Antwerp,Winter
Equestrian Dressage,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/bertil-sandstrom,Bertil SANDSTRÖM,Sweden,SE,SWE,1920,Antwerp,Winter
Equestrian Dressage,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hans-von-rosen,Hans VON ROSEN,Sweden,SE,SWE,1920,Antwerp,Winter
Sailing,12m rating 1919 mixed,Open,GOLD,GameTeam,Heira II,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,7m mixed,Open,GOLD,GameTeam,Ancora,,,Great Britain,GB,GBR,1920,Antwerp,Winter
Sailing,7m mixed,Open,SILVER,GameTeam,Fornebo,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,40m sq mixed,Open,GOLD,GameTeam,Sif,,,Sweden,SE,SWE,1920,Antwerp,Winter
Sailing,40m sq mixed,Open,SILVER,GameTeam,Elsie,,,Sweden,SE,SWE,1920,Antwerp,Winter
Sailing,12m rating 1907 mixed,Open,GOLD,GameTeam,Atlanta,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,6m rating 1919 men,Open,GOLD,GameTeam,Jo,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,6m rating 1919 men,Open,SILVER,GameTeam,Tan-Fe-Pah,,,Belgium,BE,BEL,1920,Antwerp,Winter
Sailing,8m rating 1907 mixed,Open,GOLD,GameTeam,Irene,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,65m rating 1919 mixed,Open,GOLD,GameTeam,Oranje,,,Netherlands,NL,NED,1920,Antwerp,Winter
Sailing,65m rating 1919 mixed,Open,SILVER,GameTeam,Rose Pompon,,,France,FR,FRA,1920,Antwerp,Winter
Sailing,30m sq mixed,Open,GOLD,GameTeam,Kullan,,,Sweden,SE,SWE,1920,Antwerp,Winter
Sailing,10m rating 1919 mixed,Open,GOLD,GameTeam,Mosk II,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,12 foot dinghy mixed,Open,GOLD,GameTeam,Beatrijs III #1,,,Netherlands,NL,NED,1920,Antwerp,Winter
Sailing,12 foot dinghy mixed,Open,SILVER,GameTeam,Boreas #2,https://olympics.com/en/athletes/arnoud-eugene-van-der-biesen,Arnoud Eugène VAN DER BIESEN,Netherlands,NL,NED,1920,Antwerp,Winter
Sailing,12 foot dinghy mixed,Open,SILVER,GameTeam,Boreas #2,https://olympics.com/en/athletes/petrus-bernardus-beukers,Petrus Bernardus BEUKERS,Netherlands,NL,NED,1920,Antwerp,Winter
Sailing,8m rating 1919 men,Open,GOLD,GameTeam,Sildra #1,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,8m rating 1919 men,Open,SILVER,GameTeam,Lyn #2,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,8m rating 1919 men,Open,BRONZE,GameTeam,Antwerpia V,,,Belgium,BE,BEL,1920,Antwerp,Winter
Sailing,6m rating 1907 mixed,Open,GOLD,GameTeam,Edelweiss II #1,,,Belgium,BE,BEL,1920,Antwerp,Winter
Sailing,6m rating 1907 mixed,Open,SILVER,GameTeam,Marmi II #1,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,6m rating 1907 mixed,Open,BRONZE,GameTeam,Stella #2,,,Norway,NO,NOR,1920,Antwerp,Winter
Sailing,10m rating 1907 mixed,Open,GOLD,GameTeam,Eleda,,,Norway,NO,NOR,1920,Antwerp,Winter
Tug of War,tug of war men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,1920,Antwerp,Winter
Tug of War,tug of war men,Men,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED,1920,Antwerp,Winter
Tug of War,tug of war men,Men,BRONZE,GameTeam,Belgium team,,,Belgium,BE,BEL,1920,Antwerp,Winter
Water Polo,water polo men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,1920,Antwerp,Winter
Water Polo,water polo men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL,1920,Antwerp,Winter
Water Polo,water polo men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE,1920,Antwerp,Winter
Fencing,sabre individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nedo-nadi,Nedo NADI,Italy,IT,ITA,1920,Antwerp,Winter
Fencing,sabre individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aldo-nadi,Aldo NADI,Italy,IT,ITA,1920,Antwerp,Winter
Fencing,sabre individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/adrianus-egbertus-willem-de-jong,Adrianus Egbertus Willem DE JONG,Netherlands,NL,NED,1920,Antwerp,Winter
Fencing,foil individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nedo-nadi,Nedo NADI,Italy,IT,ITA,1920,Antwerp,Winter
Fencing,foil individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/philippe-cattiau,Philippe CATTIAU,France,FR,FRA,1920,Antwerp,Winter
Fencing,foil individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/roger-francois-ducret,Roger François DUCRET,France,FR,FRA,1920,Antwerp,Winter
Fencing,épée individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/armand-massard,Armand MASSARD,France,FR,FRA,1920,Antwerp,Winter
Fencing,épée individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alexandre-lippmann,Alexandre LIPPMANN,France,FR,FRA,1920,Antwerp,Winter
Fencing,épée individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gustave-buchard,Gustave BUCHARD,France,FR,FRA,1920,Antwerp,Winter
Fencing,foil team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,1920,Antwerp,Winter
Fencing,foil team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,1920,Antwerp,Winter
Fencing,foil team men,Men,BRONZE,GameTeam,United States team,,,United States of America,US,USA,1920,Antwerp,Winter
Fencing,épée team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,1920,Antwerp,Winter
Fencing,épée team men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL,1920,Antwerp,Winter
Fencing,épée team men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA,1920,Antwerp,Winter
Fencing,sabre team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,1920,Antwerp,Winter
Fencing,sabre team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,1920,Antwerp,Winter
Fencing,sabre team men,Men,BRONZE,GameTeam,Netherlands team,,,Netherlands,NL,NED,1920,Antwerp,Winter
Equestrian Eventing,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/helmer-morner,Helmer MÖRNER,Sweden,SE,SWE,1920,Antwerp,Winter
Equestrian Eventing,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/age-lundstrom,Age LUNDSTRÖM,Sweden,SE,SWE,1920,Antwerp,Winter
Equestrian Eventing,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ettore-caffaratti,Ettore CAFFARATTI,Italy,IT,ITA,1920,Antwerp,Winter
Equestrian Eventing,team mixed,Men,GOLD,GameTeam,Sweden team,,,Sweden,SE,SWE,1920,Antwerp,Winter
Equestrian Eventing,team mixed,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,1920,Antwerp,Winter
Equestrian Eventing,team mixed,Men,BRONZE,GameTeam,Belgium team,,,Belgium,BE,BEL,1920,Antwerp,Winter
Rowing,double sculls 2x men,Men,GOLD,GameTeam,United States team,,"Jack Kelly, Sr.",United States of America,US,USA,1920,Antwerp,Winter
Rowing,double sculls 2x men,Men,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/paul-vincent-costello,Paul Vincent COSTELLO,United States of America,US,USA,1920,Antwerp,Winter
Rowing,double sculls 2x men,Men,SILVER,GameTeam,Italy team,https://olympics.com/en/athletes/erminio-dones,Erminio DONES,Italy,IT,ITA,1920,Antwerp,Winter
Rowing,double sculls 2x men,Men,SILVER,GameTeam,Italy team,https://olympics.com/en/athletes/pietro-annoni,Pietro ANNONI,Italy,IT,ITA,1920,Antwerp,Winter
Rowing,double sculls 2x men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/alfred-ple,Alfred PLE,France,FR,FRA,1920,Antwerp,Winter
Rowing,double sculls 2x men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/gaston-giran,Gaston GIRAN,France,FR,FRA,1920,Antwerp,Winter
Rowing,four-oared shell with coxswain men,Men,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI,1920,Antwerp,Winter
Rowing,four-oared shell with coxswain men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA,1920,Antwerp,Winter
Rowing,four-oared shell with coxswain men,Men,BRONZE,GameTeam,Norway team,,,Norway,NO,NOR,1920,Antwerp,Winter
Rowing,pair-oared shell with coxswain men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,1920,Antwerp,Winter
Rowing,pair-oared shell with coxswain men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,1920,Antwerp,Winter
Rowing,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI,1920,Antwerp,Winter
Rowing,single sculls 1x men,Men,GOLD,Athlete,,,"Jack Kelly, Sr.",United States of America,US,USA,1920,Antwerp,Winter
Rowing,single sculls 1x men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jack-beresford,Jack BERESFORD,Great Britain,GB,GBR,1920,Antwerp,Winter
Rowing,single sculls 1x men,Men,BRONZE,Athlete,,,Darcy Hadfield,New Zealand,NZ,NZL,1920,Antwerp,Winter
Rowing,eight with coxswain 8 men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA,1920,Antwerp,Winter
Rowing,eight with coxswain 8 men,Men,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,1920,Antwerp,Winter
